"PC" "lib.size" "batch" "Island" "Sampling.Site" "Language" "Sampling.Date" "Age" "RNA.Extraction.Batch" "Sequencing.pool" "RIN" "Mappi" "Season" "Gran" "Bcell" "CD4T" "CD8T" "NK" "Mono" "ID" "replicate" "microscopy.pos" "PCR.pos" "fract.pfpx.reads" "ind" "Variance"
"45" 45 0.23139651187737 0.756890405140304 0.968606906316762 0.73002285921435 0.719550052643071 0.842192132301857 0.169618600096544 0.0478894874743657 0.73705223570471 0.950203345142232 0.867349173248175 0.867349173248175 0.891319643949695 0.745345766315877 0.77343028413714 0.403174501436647 0.88613982450119 0.927178039598024 1.35041315430154e-06 0.311396925370764 0.423036683647719 0.360390134236634 0.518558658772707 1.35041315430154e-06 0.00333167730405311
"46" 46 0.636198306882258 0.954859574861813 0.921168303826806 0.949240839743471 0.971046526446482 0.888900151123304 0.16427737533091 0.280695373066407 0.258984049304318 0.800517313742406 0.965971657796278 0.965971657796278 0.915104040945781 0.919751942190952 0.765229232946211 0.375311351361397 0.228532298268792 0.978271759959416 3.29118094334573e-10 0.99275232830378 0.897482049962988 0.868772512196088 0.754544579016988 3.29118094334573e-10 0.00329573192594811
"47" 47 0.69459641833917 0.861218615762677 0.766917431108103 0.840197733557937 0.896235531219136 0.926554460916532 0.75616243850698 0.217885176190282 0.250439984825869 0.805228330021436 0.469813891752617 0.469813891752617 0.911912541684373 0.79050786987768 0.785383238829689 0.832289726473868 0.565101026798822 0.941292856204491 1.31808719529823e-10 0.576169579444547 0.976576859934176 0.964506057487675 0.510726507437522 1.31808719529823e-10 0.00324809529279298
"48" 48 0.945612569262229 0.870333156883504 0.924227760177371 0.857329871095339 0.939339049777544 0.843950203797958 0.669297237212233 0.279453822400545 0.241561134756432 0.397611634686669 0.785864054095401 0.785864054095401 0.995565798945531 0.877867131437204 0.614302332367886 0.401049192372416 0.598804221892607 0.888657559186952 4.38223236639137e-07 0.736503703777751 0.700360042483558 0.648803209682509 0.222960361038651 4.38223236639137e-07 0.00319297276231653
"49" 49 0.859250707661422 0.906319368549152 0.964215012930977 0.2532108942678 0.406748899247103 0.327542831483748 0.577830160722041 0.139600474786593 0.999944042752938 0.533281173686656 0.792112141073871 0.792112141073871 0.983853142511506 0.950445954308294 0.406495229328204 0.654544356781225 0.942056659213631 0.966362440855523 3.80420451476853e-09 0.193313774155811 0.458934665093006 0.390820473484365 0.900479998201258 3.80420451476853e-09 0.00315083224574305
"50" 50 0.941323153430379 0.685199406461577 0.982681869469861 0.879385746011517 0.909465195979513 0.907834816112882 0.554910149116348 0.0380223551789823 0.876209600837007 0.802695197927068 0.912712449977581 0.912712449977581 0.772033269056576 0.630790336680012 0.621927090547839 0.371974986464923 0.297919441613183 0.75078627937944 3.51052702595368e-05 0.692083624732861 0.682579695105807 0.570682739393911 0.0671704024329498 3.51052702595368e-05 0.00311347805181032
"51" 51 0.179721657025428 0.957146332736659 0.974215495350481 0.997481720550014 0.428039277770874 0.99797356304981 0.458770136270019 0.399850431576821 0.483940755975604 0.25436785932227 0.818937788836841 0.818937788836841 0.684926234017327 0.697710491173366 0.567945378369011 0.973477915939545 0.420280311830638 0.937461069630826 4.68202846160194e-07 0.485706255468984 0.574414629871396 0.601195433712031 0.837639823914001 4.68202846160194e-07 0.00305284555669167
"52" 52 0.808469023161755 0.977118020803422 0.798438180082372 0.469737308316924 0.610664352031499 0.579117867637986 0.62718311871483 0.0635665994676924 0.475901965424025 0.536404582914926 0.754592032877584 0.754592032877584 0.899338183717815 0.708197922548784 0.823203128801224 0.319519675368829 0.471147887402296 0.918969707488881 1.28846055264465e-06 0.564062768276175 0.62252755524488 0.414306548280415 0.130420214568163 1.28846055264465e-06 0.00304458422322107
"53" 53 0.449606556562119 0.959072841615578 0.984949241325786 0.842624589557179 0.437461199302961 0.718009860116431 0.86397249331156 0.790328686718594 0.991379149180225 0.511259922414591 0.861633130934141 0.861633130934141 0.879584899204808 0.90417220721319 0.850247881796626 0.68352438706926 0.832723791503722 0.808018535004582 1.35332161483147e-08 0.829634666213474 0.989811755166228 0.973515041695257 0.868187853814443 1.35332161483147e-08 0.003020268663326
"54" 54 0.684025106376692 0.921104795539527 0.988047708750774 0.962831871758272 0.834701238187773 0.963176095719461 0.0399902950191068 0.942308634263379 0.952847449143749 0.362624606804489 0.940414185004296 0.940414185004296 0.450237885094835 0.752432497262484 0.511422364903878 0.618644593696362 0.899248218896755 0.987797696057861 5.82885202016202e-10 0.803572957585224 0.87861261520526 0.999380833550648 0.593063453884049 5.82885202016202e-10 0.00295435704275545
